2019-04-07 15:54:25 968  [main] INFO  com.bootdo.WebApplication - Starting WebApplication on DESKTOP-VV39TFA with PID 13744 (D:\test-workspace\bootdo-parent\web\target\classes started by 15257 in D:\test-workspace\bootdo-parent\web) 
2019-04-07 15:54:25 977  [main] INFO  com.bootdo.WebApplication - The following profiles are active: dev 
2019-04-07 15:54:25 1042 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5b40ceb: startup date [Sun Apr 07 15:54:25 CST 2019]; root of context hierarchy 
2019-04-07 23:23:43 2500 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.jedis.JedisConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2524 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisTemplate' of type [org.springframework.data.redis.core.RedisTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2527 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisManager' of type [com.bootdo.redis.shiro.RedisManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2529 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisCacheManager' of type [com.bootdo.redis.shiro.RedisCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2530 [main] INFO  c.b.redis.shiro.RedisCacheManager - *************get cache, name = authenticationCache ************** 
2019-04-07 23:23:43 2534 [main] INFO  c.b.redis.shiro.RedisCacheManager - *************get cache, name = authorizationCache ************** 
2019-04-07 23:23:43 2539 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2546 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionDAO' of type [com.bootdo.redis.shiro.RedisSessionDAO] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2549 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionFactory' of type [com.bootdo.redis.shiro.ShiroSessionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2561 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionManager' of type [com.bootdo.redis.shiro.ShiroSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2564 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rememberMeCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2569 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rememberMeManager' of type [org.apache.shiro.web.mgt.CookieRememberMeManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2578 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2589 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getMethodInvokingFactoryBean' of type [org.springframework.beans.factory.config.MethodInvokingFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:43 2602 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'advisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-04-07 23:23:44 2856 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http) 
2019-04-07 23:23:44 2867 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"] 
2019-04-07 23:23:44 2876 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat] 
2019-04-07 23:23:44 2877 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31 
2019-04-07 23:23:44 2880 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\jdk8\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;D:\jdk8\jre\bin;D:/jdk8/bin/../jre/bin/server;D:/jdk8/bin/../jre/bin;D:/jdk8/bin/../jre/lib/amd64;D:\jdk8\bin;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\apache-maven-3.6.0\bin;C:\WINDOWS\System32\OpenSSH\;D:\MySQL\MySQL Server 5.5\bin;D:\linux\nodejs\;D:\Git\cmd;C:\Users\15257\AppData\Local\Microsoft\WindowsApps;C:\Users\15257\AppData\Roaming\npm;C:\WINDOWS\System32;;.] 
2019-04-07 23:23:44 2982 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext 
2019-04-07 23:23:44 2982 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2469 ms 
2019-04-07 23:23:44 3171 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*] 
2019-04-07 23:23:44 3172 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/] 
2019-04-07 23:23:44 3175 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*] 
2019-04-07 23:23:44 3176 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*] 
2019-04-07 23:23:44 3176 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*] 
2019-04-07 23:23:44 3176 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*] 
2019-04-07 23:23:44 3177 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*] 
2019-04-07 23:23:44 3177 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'shiroFilterFactoryBean' to: [/*] 
2019-04-07 23:23:44 3177 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'formAuthenticationFilter' to: [/*] 
2019-04-07 23:23:44 3375 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler] 
2019-04-07 23:23:44 3667 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@13c3c1e1: startup date [Sun Apr 07 23:23:41 CST 2019]; root of context hierarchy 
2019-04-07 23:23:44 3722 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/index],methods=[GET]}" onto public java.lang.String com.bootdo.controller.DeptController.index() 
2019-04-07 23:23:44 3724 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/delete/{id}],methods=[GET]}" onto public com.bootdo.vo.ResponseVO com.bootdo.controller.DeptController.delete(java.lang.Long) 
2019-04-07 23:23:44 3725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/list],methods=[GET]}" onto public com.bootdo.vo.ResponseVO com.bootdo.controller.DeptController.list() 
2019-04-07 23:23:44 3725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/add],methods=[GET]}" onto public java.lang.String com.bootdo.controller.DeptController.toAdd() 
2019-04-07 23:23:44 3725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/edit/{id}],methods=[GET]}" onto public java.lang.String com.bootdo.controller.DeptController.toEdit(java.lang.Long,org.springframework.ui.Model) 
2019-04-07 23:23:44 3725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/saveorupdate],methods=[POST]}" onto public com.bootdo.vo.ResponseVO com.bootdo.controller.DeptController.saveOrUpdate(com.bootdo.validator.SysDeptDOForm) 
2019-04-07 23:23:44 3725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/dept/detail/{id}],methods=[GET]}" onto public java.lang.String com.bootdo.controller.DeptController.toDetail(java.lang.Long,org.springframework.ui.Model) 
2019-04-07 23:23:44 3726 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/],methods=[GET]}" onto public java.lang.String com.bootdo.controller.HomePageController.mainContent(org.springframework.ui.Model) 
2019-04-07 23:23:44 3727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public java.lang.String com.bootdo.controller.LoginController.handleError(org.springframework.ui.Model,javax.servlet.http.HttpServletRequest) 
2019-04-07 23:23:44 3727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/captcha],methods=[GET]}" onto public void com.bootdo.controller.LoginController.captcha(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException 
2019-04-07 23:23:44 3727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login/verify],methods=[POST]}" onto public com.bootdo.vo.ResponseVO com.bootdo.controller.LoginController.ajaxLogin(java.lang.String,java.lang.String,java.lang.String,java.lang.String) 
2019-04-07 23:23:44 3727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/noAuth],methods=[GET]}" onto public java.lang.String com.bootdo.controller.LoginController.noAuth() 
2019-04-07 23:23:44 3727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[GET]}" onto public java.lang.String com.bootdo.controller.LoginController.toLogin(org.springframework.ui.Model) 
2019-04-07 23:23:44 3728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/user/list],methods=[GET]}" onto public java.lang.String com.bootdo.controller.SysUserController.list(org.springframework.ui.Model) 
2019-04-07 23:23:44 3728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/user/add],methods=[GET]}" onto public java.lang.String com.bootdo.controller.SysUserController.toAdd() 
2019-04-07 23:23:44 3728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/user/edit/{id}],methods=[GET]}" onto public java.lang.String com.bootdo.controller.SysUserController.toEdit(java.lang.Long,org.springframework.ui.Model) 
2019-04-07 23:23:44 3773 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler] 
2019-04-07 23:23:44 3773 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler] 
2019-04-07 23:23:44 3773 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/upload] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler] 
2019-04-07 23:23:44 3792 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in resultExceptionHandler 
2019-04-07 23:23:45 4455 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup 
2019-04-07 23:23:45 4456 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure 
2019-04-07 23:23:45 4463 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource] 
2019-04-07 23:23:45 4470 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"] 
2019-04-07 23:23:45 4487 [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read 
2019-04-07 23:23:45 4504 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '' 
2019-04-07 23:23:45 4508 [main] INFO  com.bootdo.WebApplication - Started WebApplication in 4.409 seconds (JVM running for 5.401) 
2019-04-07 23:25:58 137630 [http-nio-8080-exec-3] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet' 
2019-04-07 23:25:58 137631 [http-nio-8080-exec-3] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started 
2019-04-07 23:25:58 137660 [http-nio-8080-exec-3] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 29 ms 
2019-04-07 23:25:58 137675 [http-nio-8080-exec-3] INFO  o.a.s.s.m.AbstractValidatingSessionManager - Enabling session validation scheduler... 
2019-04-07 23:25:58 137750 [http-nio-8080-exec-3] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:25:59 138404 [http-nio-8080-exec-1] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:26:08 147552 [http-nio-8080-exec-2] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:26:17 156578 [http-nio-8080-exec-10] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:26:21 160670 [http-nio-8080-exec-7] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:26:49 187916 [http-nio-8080-exec-1] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:28:16 275773 [http-nio-8080-exec-3] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
2019-04-07 23:28:25 284205 [http-nio-8080-exec-10] INFO  com.bootdo.redis.shiro.RedisCache - get key [SysUserDO(id=1, username=admin, nickname=管理员, password=d0af8fa1272ef5a152d9e27763eea293, isAdmin=1, sysDeptId=1, headPic=/upload/picture/20181207/1f7767bff6dd4fe0ac4aa8720c6e5a47.png, sex=0, email=10086@163.com, mobile=10086, remark=超级管理员, createdDate=Thu Aug 09 23:00:03 CST 2018, updatedDate=Sat Dec 08 20:21:38 CST 2018, status=0, sysRoles=null, deptName=null)] 
